,1_no,gender,elder,D23,difficulties,help_needed,full_time,neet,vehicle,pb,1_sc5,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12
576,277,1.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,1,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
276,277,1.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,1,3.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
577,278,0.0,1.0,0.0,1,0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0
277,278,0.0,1.0,0.0,1,0,0.0,1.0,0.0,0.0,1,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
278,279,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,279,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,279,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,279,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,280,1.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,1,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,280,1.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,280,1.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,280,1.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,281,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,1,5.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
826,281,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,1,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
580,281,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,281,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,1,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
827,282,0.0,0.0,1.0,1,0,1.0,0.0,0.0,1.0,2,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
581,282,0.0,0.0,1.0,1,0,1.0,0.0,0.0,1.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,282,0.0,0.0,1.0,1,0,1.0,0.0,0.0,1.0,2,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1040,282,0.0,0.0,1.0,1,0,1.0,0.0,0.0,1.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,283,0.0,1.0,0.0,1,0,0.0,0.0,1.0,1.0,1,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,283,0.0,1.0,0.0,1,0,0.0,0.0,1.0,1.0,1,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0
828,283,0.0,1.0,0.0,1,0,0.0,0.0,1.0,1.0,1,4.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
582,283,0.0,1.0,0.0,1,0,0.0,0.0,1.0,1.0,1,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1042,284,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
583,284,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,284,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,284,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,285,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,285,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1043,285,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284,285,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,286,0.0,0.0,0.0,1,0,0.0,0.0,1.0,1.0,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
831,286,0.0,0.0,0.0,1,0,0.0,0.0,1.0,1.0,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
285,286,0.0,0.0,0.0,1,0,0.0,0.0,1.0,1.0,1,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
832,287,0.0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,3,2.0,3.0,0.0,4.0,0.0,3.0,0.0,5.0,0.0,2.0,2.0,0.0
586,287,0.0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0
1044,287,0.0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,3,0.0,3.0,6.0,4.0,4.0,2.0,4.0,3.0,1.0,6.0,7.0,6.0
286,287,0.0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
833,288,0.0,0.0,1.0,1,0,1.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,288,0.0,0.0,1.0,1,0,1.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,288,0.0,0.0,1.0,1,0,1.0,0.0,0.0,1.0,3,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,288,0.0,0.0,1.0,1,0,1.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
288,289,1.0,0.0,1.0,1,0,0.0,1.0,1.0,0.0,1,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,289,1.0,0.0,1.0,1,0,0.0,1.0,1.0,0.0,1,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
588,289,1.0,0.0,1.0,1,0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1046,289,1.0,0.0,1.0,1,0,0.0,1.0,1.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,290,1.0,0.0,0.0,1,0,1.0,0.0,1.0,0.0,1,5.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
589,290,1.0,0.0,0.0,1,0,1.0,0.0,1.0,0.0,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,290,1.0,0.0,0.0,1,0,1.0,0.0,1.0,0.0,1,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
1047,290,1.0,0.0,0.0,1,0,1.0,0.0,1.0,0.0,1,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
590,291,0.0,0.0,0.0,1,0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
290,291,0.0,0.0,0.0,1,0,0.0,0.0,1.0,1.0,1,5.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
591,292,1.0,0.0,0.0,1,0,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,292,1.0,0.0,0.0,1,0,1.0,0.0,1.0,1.0,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,292,1.0,0.0,0.0,1,0,1.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1048,293,0.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,2,3.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
592,293,0.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,2,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
292,293,0.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,2,0.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
837,293,0.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,2,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
293,294,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,2,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,294,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,2,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
593,294,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,2,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
838,294,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,2,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
594,295,1.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,2,7.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
839,295,1.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,2,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,295,1.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,2,7.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,296,1.0,0.0,0.0,1,0,1.0,0.0,1.0,1.0,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,296,0.0,0.0,0.0,1,0,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
595,296,1.0,0.0,1.0,1,0,1.0,0.0,1.0,1.0,2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,296,1.0,0.0,1.0,1,0,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
296,297,1.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,297,1.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,298,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,2,6.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0
841,298,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,2,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
597,298,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,2,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,299,1.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,299,1.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,2,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
842,300,1.0,0.0,1.0,1,0,1.0,0.0,1.0,1.0,3,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,300,1.0,0.0,1.0,1,0,1.0,0.0,1.0,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,300,1.0,0.0,1.0,1,0,1.0,0.0,1.0,1.0,3,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,300,1.0,0.0,1.0,1,0,1.0,0.0,1.0,1.0,3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
